,shot_id,action_type,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_zone_area,opponent,game_date
213,28279,Driving Layup Shot,34.0443,0,0,-118.2698,2,1,0,Sep-08,5,0,,Center(C),PHI,0.5030127
214,23920,Jump Shot,33.8433,13,201,-118.2568,3,4,0,Aug-07,6,20,0.0,Center(C),DAL,0.3468007
215,3127,Jump Shot,34.0213,182,23,-118.0878,11,3,0,2014-15,18,18,0.0,Right Side(R),PHX,1.7232776
216,9481,Jump Shot,33.8153,1,229,-118.2688,7,3,0,Apr-03,43,22,0.0,Center(C),PHX,-0.48519802
217,12397,Layup Shot,34.0443,0,0,-118.2698,7,1,0,Feb-01,20,0,1.0,Center(C),MEM,-0.91025317
218,13782,Jump Shot,33.9313,133,113,-118.1368,3,3,1,Sep-08,55,17,0.0,Right Side Center(RC),HOU,0.59130645
219,20155,Jump Shot,33.9023,88,142,-118.1818,11,4,0,Oct-09,42,16,0.0,Right Side Center(RC),CLE,0.7220491
220,20036,Jump Shot,33.7743,11,270,-118.2588,5,2,0,Jan-00,49,27,,Center(C),LAC,-1.1309875
221,30,Jump Shot,34.0393,-94,5,-118.3638,1,1,0,1997-98,45,9,,Left Side(L),IND,-1.7235744
222,8648,Jump Shot,33.9933,167,51,-118.1028,0,4,0,Feb-01,40,17,0.0,Right Side(R),MIL,-0.8961035
223,27261,Jump Shot,33.9973,43,47,-118.2268,6,4,1,Sep-08,36,6,0.0,Center(C),HOU,0.59130645
224,4279,Jump Shot,33.9513,-12,93,-118.2818,9,2,1,1999-00,11,9,1.0,Center(C),SAC,-1.2707859
225,28613,Jump Shot,34.0143,136,30,-118.1338,9,3,0,Jan-00,6,13,0.0,Right Side(R),HOU,-1.1406093
226,16542,Jump Shot,33.8413,144,203,-118.1258,3,4,0,Oct-09,25,24,,Right Side Center(RC),NOH,0.77525175
227,3363,Jump Shot,33.8763,91,168,-118.1788,11,3,0,Sep-08,46,19,1.0,Right Side Center(RC),NJN,0.49848485
228,25398,Jump Shot,33.8323,-174,212,-118.4438,1,3,0,Jul-06,19,27,0.0,Left Side Center(LC),POR,0.14757381
229,13376,Jump Shot,33.8863,74,158,-118.1958,7,3,0,Jul-06,47,17,0.0,Right Side Center(RC),DAL,0.10908679
230,6033,Running Jump Shot,33.9603,-94,84,-118.3638,0,1,0,Jul-06,24,12,1.0,Left Side(L),UTA,0.08418343
231,11901,Layup Shot,34.0373,22,7,-118.2478,3,4,0,2015-16,54,2,0.0,Center(C),MIN,1.9292963
232,9560,Jump Shot,33.9153,218,129,-118.0518,7,1,1,Nov-10,13,25,0.0,Right Side Center(RC),NOH,0.998816
233,3669,Jump Shot,33.9003,-16,144,-118.2858,4,3,1,Jan-00,14,14,0.0,Center(C),SAS,-1.0551454
234,11353,Layup Shot,34.0443,0,0,-118.2698,2,4,0,Mar-02,13,0,0.0,Center(C),SAS,-0.69631064
235,21631,Turnaround Fadeaway shot,33.9693,17,75,-118.2528,2,2,0,2015-16,8,7,0.0,Center(C),DAL,1.938352
236,4346,Jump Shot,33.9093,42,135,-118.2278,2,3,0,2014-15,18,14,0.0,Center(C),CHA,1.7295034
237,27090,Jump Shot,33.7923,-75,252,-118.3448,2,3,0,Apr-03,56,26,,Center(C),UTA,-0.5287789
238,2645,Reverse Layup Shot,34.0443,0,0,-118.2698,9,2,1,Apr-03,19,0,1.0,Center(C),MIN,-0.4348253
239,28942,Running Jump Shot,33.9593,-121,85,-118.3908,4,1,1,1997-98,20,14,,Left Side(L),POR,-1.6907471
240,30442,Jump Shot,33.9863,-40,58,-118.3098,6,2,0,Sep-08,46,7,1.0,Center(C),DAL,0.5001828
241,1870,Fadeaway Jump Shot,33.9933,140,51,-118.1298,11,4,0,Jul-06,17,14,0.0,Right Side(R),NOP,0.1164446
242,11332,Slam Dunk Shot,34.0443,0,0,-118.2698,0,3,0,Mar-02,44,0,1.0,Center(C),HOU,-0.6736712
243,19806,Jump Shot,33.9473,-67,97,-118.3368,5,4,1,Nov-10,15,11,0.0,Left Side(L),NOH,0.9925902
244,29917,Turnaround Jump Shot,33.9173,110,127,-118.1598,4,1,0,Jul-06,3,16,0.0,Right Side Center(RC),HOU,0.09437117
245,961,Driving Layup Shot,34.0443,0,0,-118.2698,5,4,1,Jan-00,59,0,1.0,Center(C),SAC,-1.0625032
246,985,Jump Shot,33.8373,-135,207,-118.4048,2,1,0,Aug-07,51,24,,Left Side Center(LC),IND,0.2885042
247,15300,Driving Layup Shot,34.0443,0,0,-118.2698,3,2,1,Oct-09,5,0,,Center(C),OKC,0.7888354
248,12523,Jump Shot,34.0343,136,10,-118.1338,10,3,0,1998-99,33,13,,Right Side(R),SAC,-1.5073678
249,24188,Driving Layup Shot,34.0443,0,0,-118.2698,11,2,0,Aug-07,48,0,1.0,Center(C),LAC,0.34227282
250,6242,Driving Layup Shot,34.0443,0,0,-118.2698,0,4,0,Aug-07,5,0,1.0,Center(C),POR,0.34566873
251,28199,Jump Shot,33.9003,43,144,-118.2268,3,3,1,Feb-01,35,15,0.0,Center(C),SAC,-0.8429009
252,24840,Jump Shot,33.9133,141,131,-118.1288,3,2,0,Oct-09,3,19,1.0,Right Side Center(RC),PHX,0.7237471
253,17534,Jump Shot,33.8843,-68,160,-118.3378,10,1,0,2014-15,1,17,1.0,Left Side Center(LC),PHX,1.7232776
254,27848,Jump Shot,33.8173,115,227,-118.1548,10,4,1,Jul-06,28,25,1.0,Right Side Center(RC),PHX,0.17077921
255,29528,Jump Shot,33.7793,-31,265,-118.3008,0,5,0,1997-98,6,26,,Center(C),SEA,-1.7303662
256,26762,Jump Shot,33.9103,203,134,-118.0668,0,3,1,1997-98,0,24,0.0,Right Side Center(RC),UTA,-1.6782955
257,28037,Jump Shot,33.8733,-155,171,-118.4248,3,4,0,1996-97,7,23,,Left Side Center(LC),SAS,-1.9454406
258,21822,Jump Shot,33.9833,226,61,-118.0438,4,4,0,Oct-09,56,23,,Right Side(R),MEM,0.74355656
259,29013,Layup Shot,34.0373,-2,7,-118.2718,5,4,0,2012-13,45,0,1.0,Center(C),MIL,1.395006
260,9085,Jump Shot,33.9143,228,130,-118.0418,4,2,1,Jun-05,49,26,0.0,Right Side Center(RC),PHX,-0.030145647
261,24733,Layup Shot,34.0253,-27,19,-118.2968,3,3,0,Nov-10,38,3,0.0,Center(C),WAS,0.9184461
262,21653,Layup Shot,34.0443,0,0,-118.2698,6,3,1,Oct-09,59,0,,Center(C),OKC,0.78657144
263,6423,Jump Shot,33.8193,151,225,-118.1188,3,2,0,Mar-02,3,27,0.0,Right Side Center(RC),NYK,-0.6951786
264,7503,Tip Shot,34.0443,0,0,-118.2698,0,4,1,Feb-01,2,0,0.0,Center(C),SAC,-0.8417689
265,17186,Jump Shot,33.8963,-117,148,-118.3868,2,4,0,May-04,43,18,,Left Side Center(LC),MIA,-0.31144047
266,4388,Jump Shot,33.8853,-30,159,-118.2998,9,1,0,2014-15,26,16,0.0,Center(C),SAC,1.7532748
267,18393,Turnaround Jump Shot,33.8503,-84,194,-118.3538,0,4,0,Jun-05,0,21,,Left Side Center(LC),BOS,-0.069198646
268,12873,Jump Shot,33.7723,50,272,-118.2198,10,3,1,Sep-08,8,27,1.0,Center(C),HOU,0.5964003
269,30523,Jump Shot,33.8193,103,225,-118.1668,11,3,0,Nov-10,4,24,1.0,Right Side Center(RC),NYK,0.9371236
270,2982,Layup Shot,34.0443,0,0,-118.2698,4,4,0,Jun-05,24,0,0.0,Center(C),MIN,-0.13089107
271,3203,Jump Shot,34.0493,-143,-5,-118.4128,4,1,0,1997-98,15,14,0.0,Left Side(L),MIN,-1.73829
272,24139,Floating Jump shot,33.9363,15,108,-118.2548,10,3,0,Nov-10,11,10,0.0,Center(C),DEN,0.9846664
273,14079,Jump Shot,33.9593,-188,85,-118.4578,10,1,0,Nov-10,24,20,1.0,Left Side(L),NOH,0.9807045
274,11389,Jump Shot,33.9663,203,78,-118.0668,6,3,0,2012-13,9,21,0.0,Right Side(R),PHX,1.3627447
275,9277,Dunk Shot,34.0443,0,0,-118.2698,9,4,0,1997-98,2,0,0.0,Center(C),MIN,-1.73829
276,29385,Driving Dunk Shot,34.0443,4,0,-118.2658,5,4,0,2012-13,21,0,1.0,Center(C),UTA,1.3599148
277,24795,Tip Shot,34.0443,0,0,-118.2698,3,1,0,1999-00,2,0,0.0,Center(C),CLE,-1.3313464
278,1260,Jump Shot,33.9433,47,101,-118.2228,10,3,0,Feb-01,14,11,1.0,Center(C),DEN,-0.9272327
279,10982,Layup Shot,34.0443,0,0,-118.2698,5,2,1,Jan-00,13,0,0.0,Center(C),POR,-1.0675972
280,9385,Jump Shot,33.9163,-119,128,-118.3888,6,3,1,1998-99,33,17,0.0,Left Side Center(LC),SAS,-1.4683149
281,26347,Jump Shot,34.0413,115,3,-118.1548,4,2,0,Jun-05,19,11,0.0,Right Side(R),LAC,-0.07033062
282,5730,Jump Shot,33.8393,-184,205,-118.4538,0,1,0,2015-16,40,27,1.0,Left Side Center(LC),HOU,2.0226839
283,6463,Turnaround Fadeaway shot,33.9433,-65,101,-118.3348,1,2,0,2014-15,54,12,,Left Side(L),OKC,1.7521428
284,11626,Turnaround Fadeaway shot,33.9283,-29,116,-118.2988,2,1,0,Nov-10,15,11,1.0,Center(C),PHX,0.9054284
285,12535,Turnaround Jump Shot,33.9353,-140,109,-118.4098,11,1,0,May-04,44,17,1.0,Left Side Center(LC),NOP,-0.32672206
286,27403,Driving Layup Shot,34.0443,0,0,-118.2698,4,2,1,Sep-08,48,0,1.0,Center(C),DEN,0.59979624
287,13272,Jump Shot,34.0493,115,-5,-118.1548,8,4,0,1998-99,40,11,,Right Side(R),SAS,-1.5203855
288,28731,Fadeaway Jump Shot,33.8853,-56,159,-118.3258,5,3,0,2015-16,21,16,1.0,Left Side Center(LC),CHI,1.9949505
289,12690,Turnaround Jump Shot,34.0283,68,16,-118.2018,10,1,0,2015-16,10,6,,Center(C),POR,1.9434459
290,12688,Jump Shot,34.0443,0,0,-118.2698,2,1,0,Apr-03,1,0,1.0,Center(C),GSW,-0.45633274
291,24447,Jump Shot,33.8803,-126,164,-118.3958,3,3,0,1997-98,18,20,0.0,Left Side Center(LC),LAC,-1.7580994
292,5195,Jump Shot,33.9103,213,134,-118.0568,4,3,0,2015-16,6,25,1.0,Right Side Center(RC),SAS,1.9864608
293,4058,Jump Shot,33.9763,-58,68,-118.3278,9,4,0,Jan-00,42,8,1.0,Left Side(L),SAS,-1.151929
294,19372,Jump Shot,33.9293,167,115,-118.1028,10,2,0,Jul-06,26,20,0.0,Right Side(R),UTA,0.13738607
295,8747,Jump Shot,33.8473,-168,197,-118.4378,0,4,0,Jun-05,5,25,0.0,Left Side Center(LC),PHI,-0.1297591
296,10824,Jump Shot,33.9813,89,63,-118.1808,0,2,0,Mar-02,49,10,1.0,Right Side(R),PHX,-0.71951604
297,25646,Jump Shot,33.9833,-131,61,-118.4008,3,1,0,Aug-07,32,14,0.0,Left Side(L),GSW,0.29925793
298,24291,Fadeaway Jump Shot,34.0263,69,18,-118.2008,4,2,0,Jun-05,10,7,0.0,Center(C),SAS,-0.11957136
299,8666,Jump Shot,33.9763,-169,68,-118.4388,7,1,0,Jun-05,16,18,,Left Side(L),MEM,-0.11108158
300,18069,Fadeaway Jump Shot,33.9983,94,46,-118.1758,1,4,0,Aug-07,58,10,0.0,Right Side(R),SEA,0.3196334
301,28565,Driving Dunk Shot,34.0443,0,0,-118.2698,0,1,0,Aug-07,41,0,1.0,Center(C),TOR,0.32982114
302,18290,Fadeaway Jump Shot,33.9583,-125,86,-118.3948,6,1,0,2012-13,37,15,0.0,Left Side(L),GSW,1.3933079
303,11130,Jump Shot,33.8533,11,191,-118.2588,2,2,0,Aug-07,54,19,0.0,Center(C),MEM,0.3162375
304,25327,Jump Shot,33.9143,-156,130,-118.4258,4,1,0,Mar-02,8,20,1.0,Left Side Center(LC),MIN,-0.680463
305,17345,Jump Shot,33.9683,39,76,-118.2308,7,1,0,Jun-05,57,8,0.0,Center(C),WAS,-0.10428975
306,14654,Driving Layup Shot,34.0443,0,0,-118.2698,4,4,1,1997-98,48,0,1.0,Center(C),POR,-1.6873512
307,15103,Jump Shot,33.9813,72,63,-118.1978,10,4,0,Mar-02,14,9,0.0,Right Side(R),SAC,-0.6770671
308,19321,Layup Shot,34.0243,6,20,-118.2638,4,1,0,Nov-10,32,2,1.0,Center(C),IND,0.91335225
309,1430,Jump Shot,33.8843,94,160,-118.1758,8,3,0,Jan-00,50,18,0.0,Right Side Center(RC),POR,-1.1383454
310,26469,Jump Shot,33.8953,-95,149,-118.3648,6,2,0,Dec-11,43,17,0.0,Left Side Center(LC),UTA,1.1363505
311,27911,Jump Shot,33.8863,-145,158,-118.4148,6,2,0,Apr-03,12,21,,Left Side Center(LC),MIL,-0.54745644
312,14230,Jump Shot,34.0313,163,13,-118.1068,4,3,0,Jun-05,7,16,0.0,Right Side(R),TOR,-0.089008145
313,15556,Jump Shot,33.9043,-59,140,-118.3288,11,4,0,Aug-07,8,15,0.0,Center(C),DEN,0.32359532
314,3503,Dunk Shot,34.0443,0,0,-118.2698,2,3,0,1998-99,43,0,,Center(C),ORL,-1.5034059
315,5515,Layup Shot,34.0443,0,0,-118.2698,2,2,0,Feb-01,15,0,1.0,Center(C),PHX,-0.87968993
316,26045,Jump Shot,33.8803,66,164,-118.2038,6,3,0,Jul-06,45,17,1.0,Right Side Center(RC),DEN,0.15776154
317,18509,Jump Shot,34.0173,-119,27,-118.3888,4,2,0,1999-00,2,12,0.0,Left Side(L),PHX,-1.2945573
318,28515,Jump Shot,33.8783,-106,166,-118.3758,5,1,0,1999-00,14,19,0.0,Left Side Center(LC),CHA,-1.3381382
319,1564,Jump Shot,33.8393,-147,205,-118.4168,0,3,0,2012-13,32,25,0.0,Left Side Center(LC),IND,1.3265216
320,21815,Turnaround Fadeaway shot,33.9203,119,124,-118.1508,1,4,0,Sep-08,40,17,1.0,Right Side Center(RC),CHA,0.5341419
321,24929,Jump Shot,33.8943,-215,150,-118.4848,1,4,0,Jul-06,13,26,0.0,Left Side Center(LC),POR,0.07512766
322,29518,Jump Shot,33.8583,177,186,-118.0928,5,4,0,Jul-06,54,25,0.0,Right Side Center(RC),MIA,0.10172898
323,4401,Jump Shot,33.7833,-141,261,-118.4108,2,4,0,1999-00,57,29,0.0,Left Side Center(LC),GSW,-1.3590797
324,14852,Layup Shot,34.0443,0,0,-118.2698,4,2,0,Jun-05,48,0,0.0,Center(C),DEN,-0.13485298
325,7744,Jump Shot,33.8993,-62,145,-118.3318,3,2,0,Sep-08,2,15,0.0,Center(C),DET,0.492259
326,18743,Jump Shot,33.8663,-31,178,-118.3008,7,3,0,May-04,14,18,0.0,Center(C),ORL,-0.31879827
327,7091,Layup Shot,34.0443,0,0,-118.2698,3,4,0,Feb-01,41,0,0.0,Center(C),SAC,-0.95270205
328,7677,Layup Shot,34.0303,0,14,-118.2698,9,3,1,Dec-11,40,1,1.0,Center(C),DEN,1.2138906
329,12891,Slam Dunk Shot,34.0443,0,0,-118.2698,11,2,0,1997-98,36,0,1.0,Center(C),LAC,-1.776777
330,24196,Jump Shot,33.8893,141,155,-118.1288,2,4,0,Jun-05,53,20,,Right Side Center(RC),SEA,-0.050521124
331,28142,Finger Roll Layup Shot,34.0333,0,11,-118.2698,11,1,1,Dec-11,12,1,0.0,Center(C),OKC,1.2161545
332,1612,Jump Bank Shot,34.0033,57,41,-118.2128,6,3,0,May-04,56,7,1.0,Center(C),PHI,-0.2593698
333,14938,Pullup Jump shot,33.8603,-60,184,-118.3298,9,4,0,2012-13,53,19,1.0,Left Side Center(LC),DAL,1.3978359
334,28309,Jump Shot,33.7873,1,257,-118.2688,0,1,1,Jan-00,2,25,0.0,Center(C),PHI,-1.0421277
335,8762,Jump Shot,33.8713,-32,173,-118.3018,10,1,0,2014-15,5,17,1.0,Center(C),DEN,1.7374271
336,3911,Jump Shot,33.9163,190,128,-118.0798,6,1,0,Jun-05,10,22,,Right Side(R),DEN,-0.13485298
337,24669,Jump Shot,33.8553,-54,189,-118.3238,1,1,0,Nov-10,34,19,,Center(C),DET,0.9342937
338,9947,Jump Shot,33.8263,135,218,-118.1348,8,3,0,2015-16,28,25,0.0,Right Side Center(RC),MIL,1.9955165
339,22478,Jump Shot,33.8453,154,199,-118.1158,9,4,0,Jul-06,10,25,0.0,Right Side Center(RC),HOU,0.09437117
340,18387,Jump Shot,34.0043,-111,40,-118.3808,10,1,0,Jan-00,48,11,0.0,Left Side(L),PHX,-1.0783509
341,13535,Jump Shot,33.7813,-18,263,-118.2878,0,1,0,Mar-02,0,26,,Center(C),WAS,-0.67253923
342,17127,Jump Shot,33.7773,33,267,-118.2368,11,2,0,1997-98,15,26,0.0,Center(C),NYK,-1.7858328
343,20583,Layup Shot,34.0443,0,0,-118.2698,4,2,0,Jul-06,8,0,0.0,Center(C),SEA,0.07229774
344,23208,Jump Shot,33.9893,-161,55,-118.4308,1,4,0,Sep-08,36,17,0.0,Left Side(L),TOR,0.5386698
345,15349,Layup Shot,34.0363,16,8,-118.2538,5,2,0,Apr-03,22,1,1.0,Center(C),SAS,-0.54632443
346,1515,Jump Shot,33.8373,-16,207,-118.2858,3,3,0,Jul-06,6,20,0.0,Center(C),MIN,0.14191395
347,10232,Jump Shot,33.8333,-100,211,-118.3698,7,1,0,Oct-09,43,23,1.0,Left Side Center(LC),IND,0.74072665
348,9091,Jump Shot,33.8023,69,242,-118.2008,1,4,1,Aug-07,15,25,0.0,Center(C),BOS,0.4062292
349,4011,Driving Layup Shot,34.0443,0,0,-118.2698,11,4,0,1999-00,6,0,,Center(C),HOU,-1.3092729
350,13686,Jump Shot,34.0633,-136,-19,-118.4058,10,3,0,Jan-00,7,13,0.0,Left Side(L),POR,-1.1383454
351,140,Turnaround Finger Roll Shot,34.0443,0,0,-118.2698,9,1,0,Apr-03,45,0,1.0,Center(C),SAC,-0.48293406
352,30227,Jump Shot,33.8733,-8,171,-118.2778,0,1,0,Feb-01,40,17,1.0,Center(C),GSW,-0.94987214
353,14531,Jump Shot,33.8943,-122,150,-118.3918,2,2,0,Mar-02,16,19,0.0,Left Side Center(LC),DAL,-0.6691433
354,10918,Jump Shot,33.8803,-115,164,-118.3848,5,2,0,Jul-06,45,20,0.0,Left Side Center(LC),LAC,0.16285542
355,24787,Jump Shot,33.7763,72,268,-118.1978,2,4,0,2013-14,39,27,1.0,Center(C),MEM,1.5444261
356,20432,Jump Shot,33.9833,149,61,-118.1208,10,2,0,1999-00,16,16,0.0,Right Side(R),CHI,-1.3160647
357,20599,Turnaround Jump Shot,34.0293,-191,15,-118.4608,0,4,0,Feb-01,31,19,1.0,Left Side(L),PHI,-0.9317606
358,2255,Jump Shot,34.0443,79,0,-118.1908,3,3,1,Feb-01,43,7,1.0,Center(C),POR,-0.8615784
359,9846,Finger Roll Shot,34.0443,0,0,-118.2698,8,4,0,Feb-01,8,0,1.0,Center(C),HOU,-0.9345905
360,26485,Running Jump Shot,33.9893,-86,55,-118.3558,5,2,0,Jan-00,47,10,,Left Side(L),IND,-1.1536269
361,27610,Turnaround Jump Shot,33.9883,50,56,-118.2198,4,3,0,2015-16,4,7,0.0,Center(C),MIN,1.9530677
362,30145,Layup Shot,34.0443,0,0,-118.2698,5,1,0,Feb-01,10,0,0.0,Center(C),MIN,-0.8955375
363,20280,Layup Shot,34.0443,0,0,-118.2698,7,4,0,May-04,41,0,0.0,Center(C),IND,-0.2712555
364,8650,Jump Shot,33.8773,-4,167,-118.2738,4,1,0,Jan-00,37,16,1.0,Center(C),GSW,-1.149099
365,13484,Running Jump Shot,34.0063,-48,38,-118.3178,8,2,1,Jun-05,41,6,0.0,Center(C),PHX,-0.03127762
366,26221,Driving Layup Shot,34.0443,0,0,-118.2698,2,2,0,1998-99,37,0,,Center(C),VAN,-1.4869924
367,20052,Jump Shot,33.8993,-62,145,-118.3318,2,1,0,Oct-09,54,15,0.0,Center(C),MIL,0.71695524
368,19792,Jump Shot,33.9983,123,46,-118.1468,3,2,0,Mar-02,29,13,0.0,Right Side(R),MEM,-0.6708413
369,3419,Layup Shot,34.0443,0,0,-118.2698,6,4,0,1998-99,52,0,1.0,Center(C),POR,-1.4903883
370,5688,Running Jump Shot,33.9143,29,130,-118.2408,1,1,1,1997-98,4,13,1.0,Center(C),UTA,-1.6748996
371,28157,Jump Shot,34.0503,144,-6,-118.1258,1,3,0,Feb-01,48,14,0.0,Right Side(R),HOU,-0.9544
372,14332,Jump Shot,33.8293,-123,215,-118.3928,4,1,0,May-04,13,24,0.0,Left Side Center(LC),BOS,-0.2780473
373,19682,Jump Shot,33.7913,-29,253,-118.2988,0,3,0,Jun-05,4,25,1.0,Center(C),DAL,-0.10768566
374,24894,Jump Shot,33.9573,-2,87,-118.2718,2,1,0,Jul-06,29,8,1.0,Center(C),MIN,0.07456168
375,24788,Jump Shot,34.0063,78,38,-118.1918,0,1,0,1999-00,37,8,0.0,Right Side(R),VAN,-1.307575
376,28128,Jump Shot,33.8113,117,233,-118.1528,5,4,0,Jun-05,30,26,1.0,Right Side Center(RC),TOR,-0.089008145
377,4825,Driving Layup Shot,34.0443,0,0,-118.2698,8,3,0,Sep-08,26,0,,Center(C),PHX,0.50697464
378,3687,Jump Shot,34.0553,230,-11,-118.0398,2,4,0,2012-13,54,23,0.0,Right Side(R),NYK,1.3423692
379,13590,Jump Shot,33.7833,-45,261,-118.3148,3,3,0,Oct-09,56,26,1.0,Center(C),SAC,0.72601104
380,13292,Running Jump Shot,33.9763,7,68,-118.2628,4,1,0,Feb-01,59,6,1.0,Center(C),NYK,-0.8893117
381,28651,Jump Shot,33.9663,-222,78,-118.4918,10,4,1,1997-98,44,23,,Left Side(L),POR,-1.6884832
382,27384,Jump Shot,33.9203,137,124,-118.1328,8,1,0,2015-16,31,18,0.0,Right Side Center(RC),MIN,1.9292963
383,2291,Jump Shot,33.9153,-138,129,-118.4078,10,2,1,Feb-01,41,18,,Left Side Center(LC),SAS,-0.8547866
384,4473,Jump Shot,33.9173,-92,127,-118.3618,5,2,0,Jan-00,48,15,0.0,Left Side(L),PHI,-1.149665
385,5479,Fadeaway Jump Shot,33.8743,73,170,-118.1968,4,3,0,2012-13,7,18,1.0,Right Side Center(RC),NYK,1.3355775
386,16287,Jump Bank Shot,33.9933,-118,51,-118.3878,1,1,0,Apr-03,34,12,0.0,Left Side(L),PHI,-0.48632997
387,11864,Jump Shot,33.9833,153,61,-118.1168,2,2,0,Jul-06,31,16,0.0,Right Side(R),IND,0.123802416
388,22780,Turnaround Jump Shot,33.8633,87,181,-118.1828,6,3,0,Apr-03,1,20,1.0,Right Side Center(RC),MEM,-0.5367027
389,19497,Turnaround Fadeaway shot,34.0363,135,8,-118.1348,4,2,0,2015-16,41,13,0.0,Right Side(R),NOP,1.9723111
390,27982,Fadeaway Jump Shot,33.9623,-148,82,-118.4178,0,2,0,Jul-06,56,16,1.0,Left Side(L),POR,0.14757381
391,14947,Driving Layup Shot,34.0443,0,0,-118.2698,8,3,1,Sep-08,27,0,1.0,Center(C),HOU,0.59243846
392,4154,Jump Shot,33.9253,-160,119,-118.4298,8,4,0,Oct-09,40,19,0.0,Left Side Center(LC),SAS,0.77864766
393,22880,Turnaround Fadeaway shot,34.0473,-136,-3,-118.4058,2,4,0,Dec-11,15,13,0.0,Left Side(L),HOU,1.1838933
394,23519,Running Jump Shot,34.0043,-66,40,-118.3358,9,2,1,Mar-02,52,7,1.0,Center(C),MIN,-0.6595216
395,209,Jump Shot,33.8603,176,184,-118.0938,8,2,0,Mar-02,51,25,0.0,Right Side Center(RC),GSW,-0.6617855
396,30309,Jump Shot,33.8723,-122,172,-118.3918,10,1,0,Dec-11,21,21,0.0,Left Side Center(LC),PHX,1.1442744
397,30509,Jump Shot,33.9963,57,48,-118.2128,0,1,0,Mar-02,12,7,0.0,Center(C),HOU,-0.7121582
398,12796,Driving Layup Shot,34.0323,-1,12,-118.2708,10,1,0,1999-00,30,1,1.0,Center(C),BOS,-1.348326
399,29822,Pullup Jump shot,33.8513,151,193,-118.1188,6,1,0,2015-16,35,24,0.0,Right Side Center(RC),NOP,1.9723111
400,15715,Jump Shot,33.9503,-192,94,-118.4618,11,3,0,May-04,14,21,0.0,Left Side(L),MIN,-0.25710586
401,2606,Layup Shot,34.0443,0,0,-118.2698,4,4,0,Apr-03,46,0,0.0,Center(C),SAC,-0.48293406
402,14827,Jump Shot,33.7983,10,246,-118.2598,0,4,1,1999-00,32,24,0.0,Center(C),SAC,-1.2724838
403,2588,Layup Shot,34.0443,0,0,-118.2698,8,4,0,Mar-02,19,0,0.0,Center(C),PHX,-0.7053664
404,14122,Jump Shot,34.0433,242,1,-118.0278,2,2,0,Oct-09,23,24,0.0,Right Side(R),DAL,0.727143
405,14065,Driving Finger Roll Shot,34.0443,0,0,-118.2698,2,1,1,Mar-02,18,0,1.0,Center(C),SAS,-0.6487678
406,28728,Driving Layup Shot,34.0443,0,0,-118.2698,7,3,0,1998-99,8,0,,Center(C),SEA,-1.4915203
407,27247,Jump Shot,33.8243,-125,220,-118.3948,3,2,0,2014-15,59,25,0.0,Left Side Center(LC),PHX,1.7572366
408,24898,Jump Shot,33.9703,-160,74,-118.4298,3,3,1,1997-98,4,17,0.0,Left Side(L),UTA,-1.6771635
409,14427,Jump Shot,34.0003,1,44,-118.2688,5,3,0,1998-99,0,4,0.0,Center(C),VAN,-1.5181216
410,24439,Layup Shot,34.0443,0,0,-118.2698,0,2,0,Mar-02,18,0,0.0,Center(C),SAC,-0.72517586
411,25242,Fadeaway Jump Shot,33.9223,167,122,-118.1028,10,1,0,Jun-05,11,20,0.0,Right Side Center(RC),UTA,-0.11843939
412,13906,Jump Shot,33.8613,-199,183,-118.4688,1,1,0,Jun-05,23,27,1.0,Left Side Center(LC),NOP,-0.06353879
413,24683,Driving Layup Shot,34.0273,17,17,-118.2528,7,1,0,2012-13,7,2,1.0,Center(C),DAL,1.3106741
414,2871,Jump Shot,33.9143,34,130,-118.2358,4,3,0,Jul-06,42,13,1.0,Center(C),SAS,0.12097249
415,14588,Driving Dunk Shot,34.0443,0,0,-118.2698,0,2,0,Sep-08,43,0,1.0,Center(C),TOR,0.50131476
416,8345,Jump Shot,34.0453,-128,-1,-118.3978,5,3,0,1998-99,54,12,,Left Side(L),SEA,-1.4915203
417,5764,Jump Shot,33.8743,88,170,-118.1818,10,3,0,Nov-10,51,19,0.0,Right Side Center(RC),UTA,0.98353446
418,19987,Jump Shot,33.8993,201,145,-118.0688,0,1,0,2012-13,37,24,0.0,Right Side Center(RC),HOU,1.3304836
419,10799,Jump Shot,33.9113,142,133,-118.1278,5,3,1,Feb-01,5,19,0.0,Right Side Center(RC),SAC,-0.8468628
420,13022,Jump Bank Shot,34.0043,69,40,-118.2008,5,3,0,May-04,11,7,1.0,Center(C),LAC,-0.3329479
421,14628,Layup Shot,34.0433,23,1,-118.2468,5,4,0,2012-13,2,2,1.0,Center(C),POR,1.3112401
422,21542,Pullup Jump shot,33.9443,60,100,-118.2098,7,2,0,2015-16,32,11,1.0,Right Side(R),POR,1.9468418
423,6351,Jump Shot,34.0333,50,11,-118.2198,4,3,0,2012-13,17,5,0.0,Center(C),ORL,1.3293515
424,2906,Jump Shot,33.8813,158,163,-118.1118,8,4,0,Apr-03,53,22,0.0,Right Side Center(RC),POR,-0.45576677
425,9621,Jump Shot,33.8813,7,163,-118.2628,6,1,1,Feb-01,40,16,1.0,Center(C),SAS,-0.85648453
426,2703,Jump Shot,34.0483,-206,-4,-118.4758,6,1,0,Jan-00,15,20,1.0,Left Side(L),TOR,-1.1428732
