,0,1
4277,22493,Jump Shot
4278,5602,Layup Shot
4279,2056,Jump Shot
4280,21193,Layup Shot
4281,18705,Jump Shot
4282,5778,Jump Shot
4283,21872,Jump Shot
4284,9288,Jump Shot
4285,13296,Driving Layup Shot
4286,29899,Jump Shot
4287,8086,Jump Shot
4288,16961,Layup Shot
4289,6082,Jump Shot
4290,11248,Jump Shot
4291,27042,Jump Shot
4292,27787,Jump Shot
4293,4521,Jump Shot
4294,17860,Jump Shot
4295,24780,Jump Shot
4296,23869,Jump Shot
4297,25294,Layup Shot
4298,383,Jump Shot
4299,3170,Jump Shot
4300,6905,Jump Shot
4301,25942,Jump Shot
4302,25778,Jump Shot
4303,17990,Jump Shot
4304,23235,Layup Shot
4305,5763,Layup Shot
4306,19062,Jump Shot
4307,12348,Jump Shot
4308,803,Jump Shot
4309,15608,Jump Shot
4310,25971,Jump Shot
4311,4680,Jump Shot
4312,15116,Jump Shot
4313,16073,Jump Shot
4314,15411,Jump Shot
4315,24873,Slam Dunk Shot
4316,8120,Layup Shot
4317,11652,Layup Shot
4318,26645,Layup Shot
4319,3832,Driving Layup Shot
4320,6012,Jump Shot
4321,2596,Jump Shot
4322,3636,Driving Layup Shot
4323,19422,Jump Shot
4324,23101,Driving Layup Shot
4325,9153,Jump Shot
4326,2409,Jump Shot
4327,21804,Jump Shot
4328,17783,Driving Layup Shot
4329,10753,Jump Shot
4330,14147,Jump Shot
4331,25675,Jump Shot
4332,9667,Jump Shot
4333,19270,Jump Shot
4334,18327,Jump Shot
4335,20942,Jump Shot
4336,30009,Layup Shot
4337,13079,Jump Shot
4338,20416,Jump Shot
4339,9139,Driving Layup Shot
4340,20521,Jump Shot
4341,17648,Jump Shot
4342,7488,Jump Shot
4343,29319,Jump Shot
4344,11792,Layup Shot
4345,18986,Jump Shot
4346,18663,Jump Shot
4347,7607,Driving Layup Shot
4348,12886,Layup Shot
4349,8145,Jump Shot
4350,9562,Jump Shot
4351,7389,Jump Shot
4352,29840,Layup Shot
4353,24799,Jump Shot
4354,20169,Layup Shot
4355,10300,Jump Shot
4356,6505,Jump Shot
4357,26798,Jump Shot
4358,2753,Jump Shot
4359,29446,Jump Shot
4360,3886,Jump Shot
4361,5261,Jump Shot
4362,1667,Jump Shot
4363,6917,Jump Shot
4364,9645,Layup Shot
4365,12638,Jump Shot
4366,21732,Jump Shot
4367,3271,Jump Shot
4368,13992,Jump Shot
4369,14364,Jump Shot
4370,4820,Jump Shot
4371,30028,Jump Shot
4372,13954,Driving Layup Shot
4373,8022,Jump Shot
4374,15778,Jump Shot
4375,18054,Layup Shot
4376,25333,Jump Shot
4377,30562,Jump Shot
4378,24511,Jump Shot
4379,29248,Driving Layup Shot
4380,25801,Jump Shot
4381,21069,Jump Shot
4382,24879,Jump Shot
4383,21612,Jump Shot
4384,16752,Jump Shot
4385,30587,Jump Shot
4386,12799,Driving Layup Shot
4387,21184,Jump Shot
4388,28249,Jump Shot
4389,6378,Jump Shot
4390,17441,Jump Shot
4391,17293,Jump Shot
4392,284,Jump Shot
4393,25493,Jump Shot
4394,10369,Driving Layup Shot
4395,2251,Layup Shot
4396,2260,Jump Shot
4397,3452,Jump Shot
4398,12989,Jump Shot
4399,21642,Jump Shot
4400,7376,Jump Shot
4401,26518,Jump Shot
4402,14530,Jump Shot
4403,10960,Jump Shot
4404,26581,Jump Shot
4405,29521,Jump Shot
4406,19738,Jump Shot
4407,6493,Jump Shot
4408,12055,Jump Shot
4409,3703,Driving Layup Shot
4410,11328,Jump Shot
4411,9673,Jump Shot
4412,17976,Jump Shot
4413,14922,Jump Shot
4414,12515,Jump Shot
4415,16182,Jump Shot
4416,29610,Jump Shot
4417,15145,Layup Shot
4418,27893,Jump Shot
4419,14280,Jump Shot
4420,2317,Jump Shot
4421,27495,Driving Layup Shot
4422,16521,Jump Shot
4423,25412,Jump Shot
4424,18511,Driving Layup Shot
4425,29637,Jump Shot
4426,22808,Jump Shot
4427,29965,Jump Shot
4428,21796,Driving Layup Shot
4429,30225,Jump Shot
4430,25015,Jump Shot
4431,27705,Jump Shot
4432,3330,Jump Shot
4433,13713,Jump Shot
4434,28795,Jump Shot
4435,4141,Jump Shot
4436,9740,Jump Shot
4437,8204,Jump Shot
4438,22154,Jump Shot
4439,10677,Jump Shot
4440,25364,Jump Shot
4441,25128,Jump Shot
4442,14738,Layup Shot
4443,15320,Jump Shot
4444,26067,Jump Shot
4445,5546,Jump Shot
4446,10881,Jump Shot
4447,12597,Jump Shot
4448,5473,Layup Shot
4449,12038,Jump Shot
4450,20527,Jump Shot
4451,11612,Jump Shot
4452,30639,Jump Shot
4453,19531,Layup Shot
4454,30384,Jump Shot
4455,21515,Jump Shot
4456,12731,Jump Shot
4457,9694,Jump Shot
4458,28821,Jump Shot
4459,7118,Jump Shot
4460,12118,Layup Shot
4461,18472,Jump Shot
4462,13003,Layup Shot
4463,1180,Jump Shot
4464,7176,Layup Shot
4465,4784,Jump Shot
4466,23105,Jump Shot
4467,27006,Jump Shot
4468,12565,Jump Shot
4469,30220,Jump Shot
4470,17025,Jump Shot
4471,21566,Jump Shot
4472,21466,Jump Shot
4473,22378,Jump Shot
4474,6259,Jump Shot
4475,18727,Layup Shot
4476,1122,Jump Shot
4477,8375,Jump Shot
4478,960,Jump Shot
4479,9444,Jump Shot
4480,24716,Jump Shot
4481,24708,Driving Layup Shot
4482,16346,Jump Shot
4483,17244,Jump Shot
4484,6146,Jump Shot
4485,25715,Jump Shot
4486,20848,Jump Shot
4487,9927,Jump Shot
4488,23569,Jump Shot
4489,15042,Jump Shot
4490,1164,Driving Layup Shot
4491,1176,Jump Shot
4492,13558,Jump Shot
4493,29455,Jump Shot
4494,16650,Layup Shot
4495,17482,Layup Shot
4496,9274,Jump Shot
4497,2278,Jump Shot
4498,17743,Jump Shot
4499,28418,Jump Shot
4500,14728,Jump Shot
4501,15590,Jump Shot
4502,21597,Jump Shot
4503,20489,Layup Shot
4504,13268,Jump Shot
4505,13913,Jump Shot
4506,27412,Jump Shot
4507,148,Jump Shot
4508,24179,Driving Layup Shot
4509,19722,Jump Shot
4510,22695,Jump Shot
4511,20606,Jump Shot
4512,19630,Jump Shot
4513,44,Jump Shot
4514,18130,Jump Shot
4515,22438,Jump Shot
4516,15952,Jump Shot
4517,28797,Jump Shot
4518,21248,Jump Shot
4519,13023,Jump Shot
4520,17132,Jump Shot
4521,26925,Jump Shot
4522,28047,Jump Shot
4523,28426,Jump Shot
4524,3317,Jump Shot
4525,3841,Layup Shot
4526,22106,Jump Shot
4527,6873,Jump Shot
4528,4750,Jump Shot
4529,5772,Jump Shot
4530,8293,Jump Shot
4531,15240,Jump Shot
4532,3940,Jump Shot
4533,26038,Jump Shot
4534,11604,Jump Shot
4535,11369,Jump Shot
4536,5173,Jump Shot
4537,13012,Jump Shot
4538,11409,Jump Shot
4539,3596,Jump Shot
4540,2695,Jump Shot
4541,3211,Jump Shot
4542,21623,Jump Shot
4543,13476,Jump Shot
4544,26519,Layup Shot
4545,8675,Layup Shot
4546,8371,Jump Shot
4547,16778,Jump Shot
4548,30648,Layup Shot
4549,25410,Layup Shot
4550,25503,Jump Shot
4551,14837,Driving Layup Shot
4552,10008,Layup Shot
4553,28266,Layup Shot
4554,2446,Jump Shot
4555,4904,Jump Shot
4556,20179,Jump Shot
4557,27812,Jump Shot
4558,27792,Jump Shot
4559,20389,Layup Shot
4560,3103,Jump Shot
4561,10510,Jump Shot
4562,8529,Driving Layup Shot
4563,10228,Layup Shot
4564,4795,Jump Shot
4565,19971,Jump Shot
4566,26318,Layup Shot
4567,6050,Jump Shot
4568,8427,Jump Shot
4569,26189,Layup Shot
4570,27197,Jump Shot
4571,21418,Layup Shot
4572,25406,Driving Layup Shot
4573,9045,Jump Shot
4574,21139,Jump Shot
4575,3427,Jump Shot
4576,4502,Jump Shot
4577,9842,Jump Shot
4578,6225,Driving Layup Shot
4579,21397,Jump Shot
4580,22135,Jump Shot
4581,28662,Jump Shot
4582,28852,Jump Shot
4583,11092,Jump Shot
4584,13165,Jump Shot
4585,28721,Running Jump Shot
4586,5728,Jump Shot
4587,19425,Jump Shot
4588,18311,Jump Shot
4589,18296,Jump Shot
4590,30311,Jump Shot
4591,7500,Layup Shot
4592,21127,Driving Layup Shot
4593,24555,Jump Shot
4594,10222,Jump Shot
4595,27728,Jump Shot
4596,27471,Jump Shot
4597,20748,Jump Shot
4598,14726,Jump Shot
4599,30363,Layup Shot
4600,29561,Driving Layup Shot
4601,25375,Jump Shot
4602,22568,Driving Layup Shot
4603,12170,Driving Layup Shot
4604,27986,Jump Shot
4605,1324,Jump Shot
4606,27004,Jump Shot
4607,24584,Jump Shot
4608,28813,Layup Shot
4609,17179,Jump Shot
4610,25815,Jump Shot
4611,20392,Jump Shot
4612,23668,Jump Shot
4613,30510,Jump Shot
4614,13254,Jump Shot
4615,504,Layup Shot
4616,10509,Jump Shot
4617,4690,Jump Shot
4618,17177,Jump Shot
4619,12369,Driving Layup Shot
4620,28377,Slam Dunk Shot
4621,5716,Jump Shot
4622,18606,Jump Shot
4623,17900,Jump Shot
4624,19377,Jump Shot
4625,19380,Jump Shot
4626,19773,Layup Shot
4627,21332,Jump Shot
4628,9933,Jump Shot
4629,13890,Driving Layup Shot
4630,30431,Jump Shot
4631,15479,Jump Shot
4632,21598,Jump Shot
4633,8846,Jump Shot
4634,5854,Jump Shot
4635,16181,Jump Shot
4636,5663,Jump Shot
4637,6864,Jump Shot
4638,15847,Jump Shot
4639,26684,Jump Shot
4640,17472,Layup Shot
4641,15165,Jump Shot
4642,13327,Jump Shot
4643,1604,Jump Shot
4644,24076,Jump Shot
4645,6743,Jump Shot
4646,10748,Jump Shot
4647,29996,Jump Shot
4648,26465,Jump Shot
4649,25905,Jump Shot
4650,4526,Layup Shot
4651,5219,Jump Shot
4652,21582,Jump Shot
4653,30287,Jump Shot
4654,15758,Jump Shot
4655,1034,Layup Shot
4656,14372,Jump Shot
4657,11637,Jump Shot
4658,29617,Layup Shot
4659,9009,Jump Shot
4660,10864,Driving Layup Shot
4661,9173,Driving Layup Shot
4662,9615,Jump Shot
4663,22940,Jump Shot
4664,29364,Jump Shot
4665,3845,Jump Shot
4666,3654,Jump Shot
4667,9802,Driving Layup Shot
4668,28808,Jump Shot
4669,12089,Jump Shot
4670,28432,Jump Shot
4671,5196,Jump Shot
4672,24282,Jump Shot
4673,8410,Jump Shot
4674,7034,Layup Shot
4675,23901,Jump Shot
4676,5866,Jump Shot
4677,25533,Driving Layup Shot
4678,1057,Jump Shot
4679,23375,Jump Shot
4680,10206,Layup Shot
4681,13078,Layup Shot
4682,1184,Jump Shot
4683,7468,Jump Shot
4684,30008,Jump Shot
4685,22140,Jump Shot
4686,27215,Layup Shot
4687,24403,Jump Shot
4688,1348,Driving Layup Shot
4689,21885,Driving Layup Shot
4690,24762,Driving Layup Shot
4691,15602,Jump Shot
4692,15808,Jump Shot
4693,6814,Jump Shot
4694,264,Jump Shot
4695,27303,Jump Shot
4696,22920,Jump Shot
4697,9374,Jump Shot
4698,27611,Jump Shot
4699,23813,Jump Shot
4700,24060,Jump Shot
4701,9780,Jump Shot
4702,23380,Jump Shot
4703,14252,Layup Shot
4704,16795,Jump Shot
4705,20756,Jump Shot
4706,21431,Jump Shot
4707,4352,Jump Shot
4708,19242,Jump Shot
4709,151,Jump Shot
4710,3230,Jump Shot
4711,10505,Jump Shot
4712,18842,Jump Shot
4713,4885,Layup Shot
4714,8194,Jump Shot
4715,24670,Driving Layup Shot
4716,29960,Jump Shot
4717,6922,Layup Shot
4718,4985,Jump Shot
4719,5557,Jump Shot
4720,15485,Layup Shot
4721,7110,Jump Shot
4722,12897,Jump Shot
4723,4337,Jump Shot
4724,13680,Jump Shot
4725,18369,Layup Shot
4726,22823,Jump Shot
4727,6036,Jump Shot
4728,25073,Jump Shot
4729,29344,Running Jump Shot
4730,6088,Jump Shot
4731,4254,Jump Shot
4732,14995,Driving Layup Shot
4733,15202,Jump Shot
4734,14379,Jump Shot
4735,26924,Jump Shot
4736,25203,Jump Shot
4737,20694,Jump Shot
4738,29055,Jump Shot
4739,25397,Jump Shot
4740,12043,Jump Shot
4741,14982,Driving Layup Shot
4742,13507,Jump Shot
4743,20561,Jump Shot
4744,5184,Jump Shot
4745,18585,Jump Shot
4746,7580,Jump Shot
4747,26490,Jump Shot
4748,19339,Layup Shot
4749,13060,Jump Shot
4750,7937,Jump Shot
4751,5349,Jump Shot
4752,18996,Jump Bank Shot
4753,11829,Jump Shot
4754,24784,Jump Shot
4755,7782,Driving Layup Shot
4756,17084,Jump Shot
4757,316,Jump Shot
4758,20795,Jump Shot
4759,13214,Jump Shot
4760,1916,Jump Shot
4761,24711,Jump Shot
4762,8994,Jump Shot
4763,23080,Jump Shot
4764,18243,Jump Shot
4765,8374,Driving Layup Shot
4766,15342,Jump Shot
4767,7726,Jump Shot
4768,26606,Running Jump Shot
4769,12965,Driving Layup Shot
4770,29688,Jump Shot
4771,26459,Jump Shot
4772,5406,Layup Shot
4773,16091,Jump Shot
4774,2118,Jump Shot
4775,21669,Jump Shot
4776,2814,Jump Shot
4777,27930,Layup Shot
4778,4868,Jump Shot
4779,23441,Jump Shot
4780,11964,Jump Shot
4781,24238,Jump Shot
4782,291,Layup Shot
4783,10338,Jump Shot
4784,5220,Driving Layup Shot
4785,11005,Driving Layup Shot
4786,27797,Jump Shot
4787,24109,Jump Shot
4788,6673,Layup Shot
4789,2215,Jump Shot
4790,22700,Jump Shot
4791,29517,Driving Layup Shot
4792,9647,Jump Shot
4793,876,Jump Shot
4794,23114,Driving Layup Shot
4795,3994,Jump Shot
4796,16854,Jump Shot
4797,28794,Jump Shot
4798,821,Jump Shot
4799,9536,Jump Shot
4800,28703,Jump Shot
4801,15706,Jump Shot
4802,21136,Jump Shot
4803,12015,Jump Shot
4804,10969,Jump Shot
4805,5666,Layup Shot
4806,20888,Jump Shot
4807,24440,Driving Layup Shot
4808,2589,Jump Shot
4809,12377,Jump Shot
4810,18190,Jump Shot
4811,9234,Layup Shot
4812,7501,Jump Shot
4813,13813,Jump Shot
4814,1730,Layup Shot
4815,27423,Jump Shot
4816,23481,Jump Shot
4817,13737,Driving Layup Shot
4818,24501,Jump Shot
4819,1388,Jump Shot
4820,12924,Jump Shot
4821,6165,Jump Shot
4822,27228,Jump Shot
4823,2376,Jump Shot
4824,6926,Jump Shot
4825,1134,Jump Shot
4826,16607,Jump Shot
4827,17843,Jump Shot
4828,7429,Layup Shot
4829,2593,Jump Shot
4830,15838,Jump Shot
4831,13467,Layup Shot
4832,7843,Jump Shot
4833,26689,Layup Shot
4834,11748,Jump Shot
4835,2301,Driving Layup Shot
4836,11869,Jump Shot
4837,25097,Jump Shot
4838,15686,Jump Shot
4839,25036,Jump Shot
4840,8475,Driving Layup Shot
4841,5454,Jump Shot
4842,16169,Jump Shot
4843,29199,Driving Layup Shot
4844,19443,Layup Shot
4845,18993,Jump Shot
4846,20533,Jump Shot
4847,26234,Jump Shot
4848,27293,Jump Shot
4849,14494,Jump Shot
4850,2502,Jump Shot
4851,15681,Jump Shot
4852,25497,Jump Shot
4853,13708,Jump Shot
4854,27532,Jump Shot
4855,20917,Jump Shot
4856,28714,Jump Shot
4857,27332,Jump Shot
4858,21329,Layup Shot
4859,6040,Jump Shot
4860,12408,Jump Shot
4861,168,Jump Shot
4862,10466,Jump Shot
4863,26604,Driving Layup Shot
4864,18484,Jump Shot
4865,1645,Jump Shot
4866,27661,Jump Shot
4867,2415,Jump Shot
4868,26053,Jump Shot
4869,25348,Jump Shot
4870,14403,Layup Shot
4871,3613,Jump Shot
4872,18633,Driving Layup Shot
4873,9460,Jump Shot
4874,6529,Layup Shot
4875,21157,Jump Shot
4876,25860,Running Jump Shot
4877,2761,Layup Shot
4878,11292,Jump Shot
4879,6912,Jump Shot
4880,30245,Driving Layup Shot
4881,10158,Jump Shot
4882,3504,Jump Shot
4883,248,Layup Shot
4884,9391,Jump Shot
4885,14855,Jump Shot
4886,19273,Jump Shot
4887,17979,Jump Shot
4888,451,Jump Shot
4889,488,Jump Shot
4890,23395,Jump Shot
4891,21707,Layup Shot
4892,30681,Jump Shot
4893,16859,Jump Shot
4894,17378,Driving Layup Shot
4895,16938,Jump Shot
4896,14876,Layup Shot
4897,16561,Jump Shot
4898,11322,Jump Shot
4899,26849,Jump Shot
4900,12363,Jump Shot
4901,6454,Jump Shot
4902,21591,Driving Layup Shot
4903,17466,Jump Shot
4904,1064,Jump Shot
4905,6249,Jump Shot
4906,5771,Jump Shot
4907,1115,Layup Shot
4908,24634,Jump Shot
4909,24125,Jump Shot
4910,28887,Jump Shot
4911,12161,Jump Shot
4912,26265,Driving Layup Shot
4913,5122,Jump Shot
4914,3002,Jump Shot
4915,8356,Jump Shot
4916,29412,Jump Shot
4917,8363,Driving Layup Shot
4918,9434,Jump Shot
4919,4547,Jump Shot
4920,23367,Jump Shot
4921,20056,Jump Shot
4922,28564,Jump Shot
4923,1663,Jump Shot
4924,16055,Jump Bank Shot
4925,29378,Jump Shot
4926,29245,Jump Shot
4927,24804,Jump Shot
4928,5287,Jump Shot
4929,11948,Jump Shot
4930,27145,Layup Shot
4931,26044,Jump Shot
4932,9166,Jump Shot
4933,17708,Jump Shot
4934,13085,Driving Layup Shot
4935,22348,Jump Shot
4936,21959,Jump Shot
4937,8736,Jump Shot
4938,21510,Layup Shot
4939,20774,Layup Shot
4940,9406,Layup Shot
4941,9699,Driving Layup Shot
4942,13388,Jump Shot
4943,30203,Jump Shot
4944,3198,Jump Shot
4945,4480,Layup Shot
4946,24423,Jump Shot
4947,28407,Jump Shot
4948,23707,Jump Shot
4949,10325,Jump Shot
4950,21982,Driving Layup Shot
4951,6605,Jump Shot
4952,4603,Jump Shot
4953,26910,Jump Shot
4954,29471,Layup Shot
4955,6152,Layup Shot
4956,1372,Jump Shot
4957,11858,Jump Shot
4958,17660,Jump Shot
4959,1107,Jump Shot
4960,7114,Jump Shot
4961,4027,Jump Shot
4962,10040,Jump Shot
4963,18103,Jump Shot
4964,721,Driving Layup Shot
4965,29428,Driving Layup Shot
4966,4721,Jump Shot
4967,29259,Jump Shot
4968,21909,Layup Shot
4969,17310,Jump Shot
4970,14340,Driving Layup Shot
4971,16368,Jump Shot
4972,4606,Jump Shot
4973,16452,Jump Shot
4974,10203,Jump Shot
4975,1087,Jump Shot
4976,16163,Jump Shot
4977,15220,Layup Shot
4978,18937,Jump Shot
4979,30477,Jump Shot
4980,29962,Layup Shot
4981,24592,Jump Shot
4982,2333,Layup Shot
4983,25482,Layup Shot
4984,18299,Layup Shot
4985,26049,Layup Shot
4986,19317,Jump Shot
4987,6435,Jump Shot
4988,22593,Driving Layup Shot
4989,17873,Jump Shot
4990,8197,Jump Shot
4991,9145,Jump Shot
4992,13707,Jump Shot
4993,2146,Layup Shot
4994,25755,Jump Shot
4995,12140,Jump Shot
4996,25749,Jump Shot
4997,11598,Layup Shot
4998,20965,Driving Layup Shot
4999,10885,Driving Layup Shot
5000,18086,Jump Shot
5001,14966,Jump Shot
5002,1312,Layup Shot
5003,23531,Jump Shot
5004,28491,Jump Shot
5005,7432,Jump Shot
5006,3609,Driving Layup Shot
5007,18358,Jump Shot
5008,12336,Jump Shot
5009,16793,Driving Layup Shot
5010,5462,Jump Shot
5011,4376,Jump Shot
5012,4129,Jump Shot
5013,21813,Layup Shot
5014,2640,Jump Shot
5015,4037,Jump Shot
5016,5571,Jump Shot
5017,29014,Jump Shot
5018,12987,Jump Shot
5019,27428,Jump Shot
5020,18160,Jump Shot
5021,3036,Driving Layup Shot
5022,602,Layup Shot
5023,7651,Jump Shot
5024,12285,Jump Shot
5025,13843,Driving Layup Shot
5026,26219,Layup Shot
5027,14316,Driving Layup Shot
5028,25650,Layup Shot
5029,10860,Jump Shot
5030,7199,Jump Shot
5031,9677,Jump Shot
5032,22022,Jump Shot
5033,410,Jump Shot
5034,12724,Jump Shot
5035,7025,Jump Shot
5036,16271,Jump Shot
5037,3351,Jump Shot
5038,8808,Jump Shot
5039,4153,Driving Layup Shot
5040,24187,Jump Shot
5041,9184,Layup Shot
5042,24462,Jump Shot
5043,30037,Jump Shot
5044,8352,Jump Shot
5045,26183,Jump Shot
5046,18318,Jump Shot
5047,7842,Layup Shot
5048,7668,Jump Shot
5049,25050,Jump Shot
5050,222,Jump Shot
5051,14619,Jump Shot
5052,16016,Jump Shot
5053,27325,Jump Shot
5054,14421,Jump Shot
5055,28861,Jump Shot
5056,19513,Layup Shot
5057,22253,Driving Layup Shot
5058,6709,Jump Shot
5059,5884,Jump Shot
5060,14719,Jump Shot
5061,381,Jump Shot
5062,22640,Jump Shot
5063,650,Driving Layup Shot
5064,12340,Jump Shot
5065,7917,Jump Shot
5066,8052,Jump Shot
5067,23992,Jump Shot
5068,1823,Jump Shot
5069,28029,Jump Shot
5070,23981,Jump Shot
5071,20194,Jump Shot
5072,19021,Jump Shot
5073,21603,Jump Shot
5074,2153,Jump Shot
5075,17190,Jump Shot
5076,7478,Jump Shot
5077,608,Jump Shot
5078,30516,Jump Shot
5079,3590,Jump Shot
5080,6858,Jump Shot
5081,12837,Driving Layup Shot
5082,13885,Jump Shot
5083,27492,Jump Shot
5084,12609,Layup Shot
5085,24318,Jump Shot
5086,6779,Running Jump Shot
5087,22834,Driving Layup Shot
5088,23314,Layup Shot
5089,30116,Jump Shot
5090,17055,Jump Shot
5091,14835,Layup Shot
5092,23478,Driving Layup Shot
5093,6216,Jump Shot
5094,3422,Jump Shot
5095,10869,Jump Shot
5096,21056,Layup Shot
5097,23131,Jump Shot
5098,4253,Driving Layup Shot
5099,29171,Jump Shot
5100,27500,Driving Layup Shot
5101,25802,Jump Shot
5102,2863,Jump Shot
5103,12533,Jump Shot
5104,22962,Jump Shot
5105,12656,Jump Shot
5106,21968,Jump Shot
5107,23070,Jump Shot
5108,23215,Jump Shot
5109,7840,Jump Shot
5110,9545,Jump Shot
5111,14862,Driving Layup Shot
5112,24118,Driving Layup Shot
5113,29613,Jump Shot
5114,21860,Jump Shot
5115,5816,Jump Shot
5116,17018,Jump Shot
5117,20698,Jump Shot
5118,232,Jump Shot
5119,3273,Jump Shot
5120,16085,Driving Layup Shot
5121,18105,Driving Layup Shot
5122,27174,Driving Layup Shot
5123,21553,Layup Shot
5124,14199,Jump Shot
5125,13496,Jump Shot
5126,13771,Jump Shot
5127,11500,Jump Shot
5128,76,Jump Shot
5129,14809,Jump Shot
5130,17971,Jump Shot
5131,1109,Layup Shot
5132,17575,Jump Shot
5133,8283,Jump Shot
5134,2210,Jump Shot
5135,12050,Jump Shot
5136,9574,Jump Shot
5137,2387,Jump Shot
5138,20318,Jump Shot
5139,749,Jump Shot
5140,7566,Jump Shot
5141,10150,Jump Shot
5142,26046,Jump Shot
5143,10534,Jump Shot
5144,10470,Driving Layup Shot
5145,1262,Jump Shot
5146,2360,Jump Shot
5147,1600,Jump Shot
5148,477,Jump Shot
5149,28180,Jump Shot
5150,21984,Jump Shot
5151,10646,Jump Shot
5152,16189,Jump Shot
5153,4049,Jump Shot
5154,8896,Jump Shot
5155,21183,Jump Shot
5156,9995,Driving Layup Shot
5157,21002,Jump Shot
5158,260,Jump Shot
5159,28566,Layup Shot
5160,14320,Driving Layup Shot
5161,17308,Jump Shot
5162,5046,Jump Shot
5163,16931,Jump Shot
5164,30320,Jump Shot
5165,6149,Jump Shot
5166,3538,Jump Shot
5167,9402,Jump Shot
5168,21867,Jump Shot
5169,29327,Jump Shot
5170,30046,Jump Shot
5171,8318,Driving Layup Shot
5172,22815,Jump Shot
5173,30392,Jump Shot
5174,2702,Jump Shot
5175,11128,Jump Shot
5176,9057,Jump Shot
5177,4456,Jump Shot
5178,11718,Jump Shot
5179,17461,Jump Shot
5180,20547,Jump Shot
5181,25508,Jump Shot
5182,9465,Jump Shot
5183,19233,Layup Shot
5184,10270,Jump Shot
5185,17934,Driving Layup Shot
5186,15519,Layup Shot
5187,26816,Jump Shot
5188,16140,Jump Shot
5189,10373,Jump Shot
5190,10613,Jump Shot
5191,2620,Jump Shot
5192,3505,Jump Shot
5193,23176,Layup Shot
5194,21320,Jump Shot
5195,10611,Layup Shot
5196,12406,Jump Shot
5197,29697,Jump Shot
5198,1797,Jump Shot
5199,12831,Driving Layup Shot
5200,14749,Jump Shot
5201,21704,Jump Shot
5202,13378,Jump Shot
5203,16424,Driving Layup Shot
5204,13530,Jump Shot
5205,25996,Layup Shot
5206,18365,Jump Shot
5207,18350,Jump Shot
5208,4686,Jump Shot
5209,22495,Running Jump Shot
5210,11153,Driving Layup Shot
5211,16641,Jump Shot
5212,25685,Jump Shot
5213,17967,Driving Layup Shot
5214,4098,Jump Shot
5215,24278,Jump Shot
5216,21843,Jump Shot
5217,29287,Jump Shot
5218,2741,Layup Shot
5219,25792,Jump Shot
5220,19366,Jump Shot
5221,15417,Jump Shot
5222,27190,Jump Shot
5223,13888,Jump Shot
5224,22182,Jump Shot
5225,26526,Jump Shot
5226,5887,Driving Layup Shot
5227,27546,Jump Shot
5228,9238,Jump Shot
5229,27184,Jump Shot
5230,27931,Jump Shot
5231,7153,Jump Shot
5232,6236,Jump Shot
5233,19855,Jump Shot
5234,14286,Jump Shot
5235,20555,Jump Shot
5236,6245,Jump Shot
5237,24979,Jump Shot
5238,2865,Jump Shot
5239,25722,Jump Shot
5240,9195,Jump Shot
5241,6731,Jump Shot
5242,5423,Jump Shot
5243,20680,Driving Layup Shot
5244,12224,Layup Shot
5245,27913,Layup Shot
5246,11122,Jump Shot
5247,3989,Jump Shot
5248,21263,Jump Shot
5249,2351,Layup Shot
5250,16051,Jump Shot
5251,17903,Jump Shot
5252,9748,Layup Shot
5253,7601,Jump Shot
5254,20141,Jump Shot
5255,6789,Jump Shot
5256,5215,Jump Shot
5257,23595,Jump Shot
5258,19298,Layup Shot
5259,28575,Jump Shot
5260,27327,Layup Shot
5261,16316,Jump Shot
5262,4004,Jump Shot
5263,9788,Jump Shot
5264,3003,Jump Shot
5265,14584,Driving Layup Shot
5266,26596,Jump Shot
5267,735,Driving Layup Shot
5268,22044,Jump Shot
5269,9000,Jump Shot
5270,29324,Jump Shot
5271,5437,Jump Shot
5272,29919,Jump Shot
5273,5641,Jump Shot
5274,4844,Jump Shot
5275,27975,Driving Layup Shot
5276,24335,Driving Layup Shot
5277,11961,Jump Shot
5278,23061,Jump Shot
5279,19438,Jump Shot
5280,4786,Jump Shot
5281,22144,Driving Layup Shot
5282,6268,Jump Shot
5283,26999,Jump Shot
5284,13617,Jump Shot
5285,14972,Jump Shot
5286,10822,Jump Shot
5287,10409,Jump Shot
5288,25903,Jump Shot
5289,4472,Jump Shot
5290,14958,Jump Shot
5291,21503,Jump Shot
5292,7423,Driving Layup Shot
5293,24529,Layup Shot
5294,23154,Jump Shot
5295,12525,Jump Shot
5296,25599,Jump Shot
5297,9634,Jump Shot
5298,1581,Layup Shot
5299,27097,Driving Layup Shot
5300,1912,Driving Layup Shot
5301,17307,Jump Shot
5302,92,Jump Shot
5303,18775,Jump Shot
5304,189,Jump Shot
5305,5457,Layup Shot
5306,17437,Jump Shot
5307,15842,Jump Shot
5308,6068,Jump Shot
5309,11810,Jump Shot
5310,13591,Jump Shot
5311,18798,Jump Shot
5312,322,Jump Shot
5313,8338,Jump Shot
5314,20999,Jump Shot
5315,4741,Layup Shot
5316,6742,Jump Shot
5317,4292,Jump Shot
5318,16048,Jump Shot
5319,21538,Jump Shot
5320,17737,Jump Shot
5321,195,Jump Shot
5322,18767,Jump Shot
5323,2831,Jump Shot
5324,5686,Jump Shot
5325,18833,Jump Shot
5326,29467,Jump Shot
5327,2517,Layup Shot
5328,25187,Jump Shot
5329,10186,Jump Shot
